Reported_Date,HA,Sex,Classification_Reported,Age_Group_Extract,Case Count
2022-01-25,Vancouver Island,U,Lab-diagnosed,30-39,4
2022-01-25,Fraser,M,Lab-diagnosed,70-79,17
2022-01-25,Vancouver Coastal,M,Lab-diagnosed,40-49,21
2022-01-25,Vancouver Island,F,Lab-diagnosed,90+,6
2022-01-25,Vancouver Island,M,Lab-diagnosed,30-39,21
2022-01-25,Vancouver Coastal,F,Lab-diagnosed,70-79,7
2022-01-25,Fraser,F,Lab-diagnosed,<10,0
2022-01-25,Fraser,M,Lab-diagnosed,90+,3
2022-01-25,Vancouver Coastal,U,Lab-diagnosed,80-89,1
2022-01-25,Vancouver Island,M,Lab-diagnosed,<10,0
2022-01-25,Vancouver Coastal,F,Lab-diagnosed,50-59,13
2022-01-25,Vancouver Island,F,Lab-diagnosed,10-19,5
2022-01-25,Vancouver Coastal,M,Lab-diagnosed,60-69,18
2022-01-25,Interior,M,Lab-diagnosed,40-49,27
2022-01-25,Vancouver Island,U,Lab-diagnosed,50-59,5
2022-01-25,Fraser,M,Lab-diagnosed,20-29,15
2022-01-25,Northern,M,Lab-diagnosed,50-59,14
2022-01-25,Interior,F,Lab-diagnosed,70-79,11
2022-01-25,Vancouver Coastal,M,Lab-diagnosed,50-59,14
2022-01-25,Vancouver Island,M,Lab-diagnosed,80-89,4
2022-01-25,Vancouver Coastal,F,Lab-diagnosed,80-89,11
2022-01-25,Vancouver Island,F,Lab-diagnosed,20-29,24
2022-01-25,Vancouver Island,F,Lab-diagnosed,<10,0
2022-01-25,Vancouver Island,M,Lab-diagnosed,90+,4
2022-01-25,Vancouver Island,F,Lab-diagnosed,70-79,3
2022-01-25,Vancouver Coastal,F,Lab-diagnosed,90+,13
2022-01-25,Northern,M,Lab-diagnosed,20-29,13
2022-01-25,Vancouver Island,M,Lab-diagnosed,20-29,12
2022-01-25,Vancouver Island,U,Lab-diagnosed,20-29,6
2022-01-25,Vancouver Island,F,Lab-diagnosed,60-69,7
2022-01-25,Northern,M,Lab-diagnosed,<10,0
2022-01-25,Vancouver Island,U,Lab-diagnosed,80-89,2
2022-01-25,Vancouver Island,U,Lab-diagnosed,40-49,5
2022-01-25,Northern,M,Lab-diagnosed,60-69,6
2022-01-25,Vancouver Coastal,M,Lab-diagnosed,80-89,10
2022-01-25,Northern,F,Lab-diagnosed,10-19,13
2022-01-25,Northern,F,Lab-diagnosed,20-29,18
2022-01-25,Vancouver Island,U,Lab-diagnosed,<10,0
2022-01-25,Vancouver Island,M,Lab-diagnosed,10-19,3
2022-01-25,Northern,M,Lab-diagnosed,70-79,2
2022-01-25,Vancouver Coastal,M,Lab-diagnosed,90+,6
2022-01-25,Fraser,U,Lab-diagnosed,20-29,1
2022-01-25,Interior,M,Lab-diagnosed,90+,4
2022-01-25,Vancouver Coastal,U,Lab-diagnosed,50-59,1
2022-01-25,Fraser,U,Lab-diagnosed,10-19,1
2022-01-25,Northern,M,Lab-diagnosed,80-89,1
2022-01-25,Vancouver Coastal,U,Lab-diagnosed,60-69,1
2022-01-25,Vancouver Island,U,Lab-diagnosed,10-19,1
2022-01-25,Northern,F,Lab-diagnosed,90+,1
2022-01-26,Interior,F,Lab-diagnosed,10-19,20
2022-01-26,Fraser,F,Lab-diagnosed,50-59,32
2022-01-26,Fraser,M,Lab-diagnosed,50-59,24
2022-01-26,Fraser,M,Lab-diagnosed,80-89,16
2022-01-26,Interior,M,Lab-diagnosed,40-49,22
2022-01-26,Fraser,M,Lab-diagnosed,<10,0
2022-01-26,Interior,F,Lab-diagnosed,60-69,26
2022-01-26,Vancouver Island,U,Lab-diagnosed,40-49,8
2022-01-26,Northern,M,Lab-diagnosed,80-89,2
2022-01-26,Northern,M,Lab-diagnosed,20-29,11
2022-01-26,Northern,F,Lab-diagnosed,20-29,29
2022-01-26,Interior,F,Lab-diagnosed,70-79,13
2022-01-26,Fraser,F,Lab-diagnosed,20-29,37
2022-01-26,Interior,M,Lab-diagnosed,30-39,36
2022-01-26,Fraser,F,Lab-diagnosed,<10,0
2022-01-26,Vancouver Coastal,M,Lab-diagnosed,<10,0
2022-01-26,Vancouver Island,F,Lab-diagnosed,30-39,44
2022-01-26,Vancouver Island,F,Lab-diagnosed,20-29,29
2022-01-26,Interior,F,Lab-diagnosed,50-59,32
2022-01-26,Interior,M,Lab-diagnosed,60-69,15
2022-01-26,Vancouver Island,M,Lab-diagnosed,70-79,7
2022-01-26,Interior,F,Lab-diagnosed,40-49,67
2022-01-26,Vancouver Coastal,M,Lab-diagnosed,40-49,22
2022-01-26,Vancouver Island,M,Lab-diagnosed,20-29,10
2022-01-26,Fraser,F,Lab-diagnosed,90+,10
2022-01-26,Northern,F,Lab-diagnosed,10-19,16
2022-01-26,Vancouver Coastal,F,Lab-diagnosed,70-79,6
2022-01-26,Vancouver Island,F,Lab-diagnosed,60-69,5
2022-01-26,Northern,M,Lab-diagnosed,10-19,5
2022-01-26,Vancouver Island,U,Lab-diagnosed,60-69,1
2022-01-26,Fraser,F,Lab-diagnosed,40-49,58
2022-01-26,Northern,M,Lab-diagnosed,<10,0
2022-01-26,Vancouver Coastal,F,Lab-diagnosed,80-89,10
2022-01-26,Vancouver Island,M,Lab-diagnosed,30-39,18
2022-01-26,Fraser,M,Lab-diagnosed,40-49,43
2022-01-26,Fraser,F,Lab-diagnosed,30-39,72
2022-01-26,Fraser,M,Lab-diagnosed,60-69,20
2022-01-26,Vancouver Coastal,M,Lab-diagnosed,20-29,12
2022-01-26,Vancouver Island,M,Lab-diagnosed,40-49,15
2022-01-26,Vancouver Coastal,F,Lab-diagnosed,<10,0
2022-01-26,Interior,F,Lab-diagnosed,30-39,91
2022-01-26,Fraser,F,Lab-diagnosed,10-19,14
2022-01-26,Northern,F,Lab-diagnosed,40-49,23
2022-01-26,Vancouver Coastal,F,Lab-diagnosed,90+,16
2022-01-26,Vancouver Island,M,Lab-diagnosed,<10,0
2022-01-26,Fraser,M,Lab-diagnosed,70-79,16
2022-01-26,Vancouver Island,F,Lab-diagnosed,70-79,7
2022-01-26,Vancouver Coastal,F,Lab-diagnosed,40-49,27
2022-01-26,Fraser,M,Lab-diagnosed,20-29,23
2022-01-26,Interior,M,Lab-diagnosed,50-59,30
2022-01-26,Vancouver Coastal,M,Lab-diagnosed,30-39,23
2022-01-26,Fraser,F,Lab-diagnosed,70-79,18
2022-01-26,Northern,F,Lab-diagnosed,50-59,14
2022-01-26,Vancouver Coastal,M,Lab-diagnosed,80-89,12
2022-01-26,Northern,F,Lab-diagnosed,<10,0
2022-01-26,Fraser,F,Lab-diagnosed,60-69,18
2022-01-26,Fraser,M,Lab-diagnosed,10-19,13
2022-01-26,Interior,M,Lab-diagnosed,10-19,18
2022-01-26,Vancouver Coastal,M,Lab-diagnosed,70-79,15
2022-01-26,Vancouver Island,F,Lab-diagnosed,40-49,41
2022-01-26,Northern,F,Lab-diagnosed,30-39,25
2022-01-26,Vancouver Island,M,Lab-diagnosed,10-19,4
2022-01-26,Vancouver Island,M,Lab-diagnosed,80-89,5
2022-01-26,Vancouver Island,M,Lab-diagnosed,50-59,11
2022-01-26,Interior,F,Lab-diagnosed,20-29,62
2022-01-26,Interior,M,Lab-diagnosed,20-29,17
2022-01-26,Interior,M,Lab-diagnosed,<10,0
2022-01-26,Vancouver Island,U,Lab-diagnosed,20-29,4
2022-01-26,Vancouver Coastal,F,Lab-diagnosed,20-29,20
2022-01-26,Interior,M,Lab-diagnosed,70-79,14
2022-01-26,Northern,M,Lab-diagnosed,30-39,24
2022-01-26,Vancouver Coastal,M,Lab-diagnosed,90+,6
2022-01-26,Vancouver Coastal,M,Lab-diagnosed,60-69,17
2022-01-26,Vancouver Coastal,F,Lab-diagnosed,50-59,11
2022-01-26,Vancouver Coastal,F,Lab-diagnosed,30-39,42
2022-01-26,Fraser,M,Lab-diagnosed,30-39,27
2022-01-26,Interior,F,Lab-diagnosed,<10,0
2022-01-26,Vancouver Island,M,Lab-diagnosed,60-69,7
2022-01-26,Vancouver Coastal,M,Lab-diagnosed,50-59,10
2022-01-26,Northern,M,Lab-diagnosed,50-59,9
2022-01-26,Interior,F,Lab-diagnosed,90+,7
2022-01-26,Vancouver Coastal,F,Lab-diagnosed,10-19,8
2022-01-26,Vancouver Island,F,Lab-diagnosed,80-89,5
2022-01-26,Vancouver Island,U,Lab-diagnosed,90+,2
2022-01-26,Interior,F,Lab-diagnosed,80-89,12
2022-01-26,Northern,M,Lab-diagnosed,70-79,2
2022-01-26,Northern,F,Lab-diagnosed,90+,1
2022-01-26,Vancouver Coastal,F,Lab-diagnosed,60-69,5
2022-01-26,Northern,M,Lab-diagnosed,40-49,10
2022-01-26,Vancouver Island,U,Lab-diagnosed,70-79,1
2022-01-26,Vancouver Island,F,Lab-diagnosed,<10,0
2022-01-26,Northern,F,Lab-diagnosed,60-69,6
2022-01-26,Out of Canada,M,Lab-diagnosed,50-59,1
2022-01-26,Vancouver Island,U,Lab-diagnosed,30-39,3
2022-01-26,Northern,F,Lab-diagnosed,70-79,4
2022-01-26,Fraser,M,Lab-diagnosed,90+,4
2022-01-26,Vancouver Island,M,Lab-diagnosed,90+,5
2022-01-26,Fraser,F,Lab-diagnosed,80-89,6
2022-01-26,Vancouver Coastal,M,Lab-diagnosed,10-19,5
2022-01-26,Out of Canada,M,Lab-diagnosed,30-39,3
2022-01-26,Vancouver Island,U,Lab-diagnosed,10-19,1
2022-01-26,Vancouver Island,F,Lab-diagnosed,50-59,13
2022-01-26,Interior,M,Lab-diagnosed,80-89,9
2022-01-26,Vancouver Coastal,U,Lab-diagnosed,<10,0
2022-01-26,Vancouver Island,U,Lab-diagnosed,50-59,4
2022-01-26,Fraser,U,Lab-diagnosed,20-29,1
2022-01-26,Vancouver Coastal,U,Lab-diagnosed,30-39,1
2022-01-26,Vancouver Island,F,Lab-diagnosed,90+,5
2022-01-26,Northern,M,Lab-diagnosed,60-69,7
2022-01-26,Vancouver Island,F,Lab-diagnosed,10-19,4
2022-01-26,Interior,M,Lab-diagnosed,90+,1
2022-01-26,Out of Canada,M,Lab-diagnosed,40-49,4
2022-01-26,Out of Canada,M,Lab-diagnosed,20-29,2
2022-01-26,Northern,M,Lab-diagnosed,90+,1
2022-01-26,Northern,F,Lab-diagnosed,80-89,1
2022-01-26,Vancouver Island,U,Lab-diagnosed,80-89,1
2022-01-27,Vancouver Coastal,F,Lab-diagnosed,30-39,43
2022-01-27,Fraser,F,Lab-diagnosed,20-29,49
2022-01-27,Vancouver Coastal,F,Lab-diagnosed,40-49,39
2022-01-27,Fraser,F,Lab-diagnosed,40-49,64
2022-01-27,Vancouver Island,M,Lab-diagnosed,20-29,17
2022-01-27,Fraser,M,Lab-diagnosed,20-29,21
2022-01-27,Vancouver Coastal,M,Lab-diagnosed,80-89,16
2022-01-27,Vancouver Island,F,Lab-diagnosed,30-39,38
2022-01-27,Vancouver Island,U,Lab-diagnosed,40-49,7
2022-01-27,Vancouver Coastal,F,Lab-diagnosed,10-19,6
2022-01-27,Fraser,F,Lab-diagnosed,50-59,46
2022-01-27,Vancouver Island,F,Lab-diagnosed,50-59,20
2022-01-27,Interior,M,Lab-diagnosed,30-39,67
2022-01-27,Vancouver Coastal,F,Lab-diagnosed,20-29,21
2022-01-27,Vancouver Island,U,Lab-diagnosed,70-79,2
2022-01-27,Interior,F,Lab-diagnosed,20-29,56
2022-01-27,Northern,F,Lab-diagnosed,40-49,19
2022-01-27,Fraser,M,Lab-diagnosed,70-79,16
2022-01-27,Interior,F,Lab-diagnosed,40-49,65
2022-01-27,Vancouver Coastal,M,Lab-diagnosed,60-69,14
2022-01-27,Vancouver Island,M,Lab-diagnosed,50-59,13
2022-01-27,Fraser,F,Lab-diagnosed,30-39,79
2022-01-27,Interior,F,Lab-diagnosed,30-39,84
2022-01-27,Northern,M,Lab-diagnosed,<10,0
2022-01-27,Northern,F,Lab-diagnosed,20-29,37
2022-01-27,Interior,M,Lab-diagnosed,40-49,28
2022-01-27,Fraser,F,Lab-diagnosed,70-79,10
2022-01-27,Northern,M,Lab-diagnosed,10-19,9
2022-01-27,Interior,F,Lab-diagnosed,80-89,29
2022-01-27,Northern,M,Lab-diagnosed,20-29,9
2022-01-27,Northern,F,Lab-diagnosed,30-39,30
2022-01-27,Northern,F,Lab-diagnosed,60-69,7
2022-01-27,Interior,F,Lab-diagnosed,50-59,41
2022-01-27,Fraser,M,Lab-diagnosed,50-59,25
2022-01-27,Vancouver Island,M,Lab-diagnosed,40-49,16
2022-01-27,Vancouver Island,M,Lab-diagnosed,30-39,25
2022-01-27,Northern,M,Lab-diagnosed,50-59,11
2022-01-27,Vancouver Coastal,F,Lab-diagnosed,<10,0
2022-01-27,Vancouver Coastal,F,Lab-diagnosed,90+,14
2022-01-27,Vancouver Island,F,Lab-diagnosed,40-49,15
2022-01-27,Interior,M,Lab-diagnosed,20-29,25
2022-01-27,Vancouver Island,M,Lab-diagnosed,60-69,9
2022-01-27,Fraser,F,Lab-diagnosed,90+,16
2022-01-27,Fraser,M,Lab-diagnosed,30-39,23
2022-01-27,Vancouver Coastal,M,Lab-diagnosed,70-79,17
2022-01-27,Interior,M,Lab-diagnosed,50-59,24
2022-01-27,Northern,F,Lab-diagnosed,10-19,8
2022-01-27,Fraser,M,Lab-diagnosed,<10,0
2022-01-27,Vancouver Coastal,M,Lab-diagnosed,30-39,13
2022-01-27,Fraser,F,Lab-diagnosed,60-69,24
2022-01-27,Vancouver Island,U,Lab-diagnosed,30-39,13
2022-01-27,Interior,F,Lab-diagnosed,60-69,23
2022-01-27,Fraser,F,Lab-diagnosed,<10,0
2022-01-27,Vancouver Coastal,M,Lab-diagnosed,50-59,18
2022-01-27,Northern,M,Lab-diagnosed,30-39,18
2022-01-27,Vancouver Island,F,Lab-diagnosed,20-29,18
2022-01-27,Northern,F,Epi-linked,20-29,1
2022-01-27,Vancouver Island,F,Lab-diagnosed,70-79,7
2022-01-27,Vancouver Coastal,M,Lab-diagnosed,40-49,30
2022-01-27,Northern,F,Lab-diagnosed,50-59,12
2022-01-27,Vancouver Coastal,F,Lab-diagnosed,70-79,11
2022-01-27,Interior,M,Lab-diagnosed,<10,0
2022-01-27,Fraser,M,Lab-diagnosed,90+,6
2022-01-27,Northern,M,Lab-diagnosed,60-69,6
2022-01-27,Northern,M,Lab-diagnosed,40-49,13
2022-01-27,Vancouver Island,F,Lab-diagnosed,<10,0
2022-01-27,Fraser,M,Lab-diagnosed,40-49,37
2022-01-27,Vancouver Island,M,Lab-diagnosed,10-19,7
2022-01-27,Interior,F,Lab-diagnosed,<10,0
2022-01-27,Interior,F,Lab-diagnosed,10-19,28
2022-01-27,Interior,F,Lab-diagnosed,70-79,18
2022-01-27,Vancouver Coastal,M,Lab-diagnosed,10-19,9
2022-01-27,Vancouver Island,F,Lab-diagnosed,80-89,5
2022-01-27,Interior,F,Lab-diagnosed,90+,7
2022-01-27,Vancouver Coastal,M,Lab-diagnosed,90+,5
2022-01-27,Fraser,M,Lab-diagnosed,60-69,26
2022-01-27,Vancouver Coastal,F,Lab-diagnosed,60-69,11
2022-01-27,Fraser,F,Lab-diagnosed,10-19,22
2022-01-27,Vancouver Island,F,Lab-diagnosed,90+,7
2022-01-27,Fraser,F,Lab-diagnosed,80-89,15
2022-01-27,Interior,M,Lab-diagnosed,60-69,25
2022-01-27,Interior,M,Lab-diagnosed,10-19,19
2022-01-27,Fraser,M,Lab-diagnosed,10-19,12
2022-01-27,Vancouver Coastal,F,Lab-diagnosed,80-89,20
2022-01-27,Vancouver Island,U,Lab-diagnosed,80-89,3
2022-01-27,Vancouver Island,U,Lab-diagnosed,50-59,7
2022-01-27,Interior,M,Lab-diagnosed,80-89,16
2022-01-27,Northern,M,Lab-diagnosed,70-79,4
2022-01-27,Fraser,M,Lab-diagnosed,80-89,14
2022-01-27,Vancouver Coastal,F,Lab-diagnosed,50-59,11
2022-01-27,Vancouver Coastal,M,Lab-diagnosed,<10,0
2022-01-27,Vancouver Island,M,Lab-diagnosed,80-89,6
2022-01-27,Northern,M,Lab-diagnosed,80-89,2
2022-01-27,Northern,F,Lab-diagnosed,90+,1
2022-01-27,Vancouver Island,U,Lab-diagnosed,20-29,7
2022-01-27,Vancouver Island,F,Lab-diagnosed,60-69,8
2022-01-27,Northern,F,Epi-linked,70-79,1
2022-01-27,Vancouver Coastal,M,Lab-diagnosed,20-29,7
2022-01-27,Vancouver Island,M,Lab-diagnosed,70-79,4
2022-01-27,Northern,F,Lab-diagnosed,80-89,1
2022-01-27,Northern,F,Lab-diagnosed,<10,0
2022-01-27,Interior,M,Lab-diagnosed,90+,3
2022-01-27,Vancouver Island,U,Lab-diagnosed,10-19,4
2022-01-27,Vancouver Coastal,U,Lab-diagnosed,30-39,1
2022-01-27,Interior,M,Lab-diagnosed,70-79,8
2022-01-27,Northern,M,Epi-linked,20-29,1
2022-01-27,Vancouver Island,M,Lab-diagnosed,<10,0
2022-01-27,Vancouver Island,U,Lab-diagnosed,<10,0
2022-01-27,Vancouver Island,F,Lab-diagnosed,10-19,9
2022-01-27,Out of Canada,M,Lab-diagnosed,30-39,1
2022-01-27,Vancouver Coastal,U,Lab-diagnosed,50-59,1
2022-01-27,Northern,F,Epi-linked,30-39,1
2022-01-27,Vancouver Island,U,Lab-diagnosed,60-69,2
2022-01-27,Northern,M,Epi-linked,<10,0
2022-01-27,Northern,F,Lab-diagnosed,70-79,1
2022-01-27,Vancouver Island,U,Lab-diagnosed,90+,1
2022-01-27,Vancouver Island,M,Lab-diagnosed,90+,2
2022-01-28,Vancouver Coastal,M,Lab-diagnosed,20-29,11
2022-01-28,Vancouver Island,F,Lab-diagnosed,30-39,36
2022-01-28,Interior,F,Lab-diagnosed,40-49,63
2022-01-28,Interior,F,Lab-diagnosed,60-69,17
2022-01-28,Vancouver Coastal,M,Lab-diagnosed,<10,0
2022-01-28,Northern,F,Lab-diagnosed,20-29,24
2022-01-28,Vancouver Coastal,M,Lab-diagnosed,40-49,11
2022-01-28,Northern,F,Lab-diagnosed,<10,0
2022-01-28,Fraser,M,Lab-diagnosed,40-49,15
2022-01-28,Fraser,F,Lab-diagnosed,<10,0
2022-01-28,Interior,M,Lab-diagnosed,10-19,18
2022-01-28,Vancouver Coastal,F,Lab-diagnosed,70-79,10
2022-01-28,Interior,F,Lab-diagnosed,90+,15
2022-01-28,Interior,F,Lab-diagnosed,10-19,21
2022-01-28,Northern,F,Lab-diagnosed,30-39,32
2022-01-28,Vancouver Coastal,M,Lab-diagnosed,90+,8
2022-01-28,Fraser,F,Lab-diagnosed,30-39,74
2022-01-28,Interior,M,Lab-diagnosed,60-69,21
2022-01-28,Vancouver Island,M,Lab-diagnosed,50-59,10
2022-01-28,Vancouver Island,F,Lab-diagnosed,20-29,13
2022-01-28,Fraser,F,Lab-diagnosed,40-49,55
2022-01-28,Interior,M,Lab-diagnosed,30-39,40
2022-01-28,Interior,M,Lab-diagnosed,50-59,35
2022-01-28,Fraser,F,Lab-diagnosed,50-59,26
2022-01-28,Fraser,F,Lab-diagnosed,80-89,15
2022-01-28,Vancouver Coastal,F,Lab-diagnosed,30-39,38
2022-01-28,Northern,F,Lab-diagnosed,40-49,22
2022-01-28,Interior,F,Lab-diagnosed,30-39,65
2022-01-28,Vancouver Island,F,Lab-diagnosed,40-49,28
2022-01-28,Vancouver Coastal,F,Lab-diagnosed,90+,8
2022-01-28,Vancouver Island,M,Lab-diagnosed,40-49,19
2022-01-28,Vancouver Island,M,Lab-diagnosed,60-69,8
2022-01-28,Interior,F,Lab-diagnosed,<10,0
2022-01-28,Fraser,M,Lab-diagnosed,60-69,13
2022-01-28,Fraser,F,Lab-diagnosed,20-29,36
2022-01-28,Vancouver Coastal,F,Lab-diagnosed,50-59,20
2022-01-28,Interior,M,Lab-diagnosed,<10,0
2022-01-28,Fraser,M,Lab-diagnosed,20-29,20
2022-01-28,Fraser,M,Lab-diagnosed,30-39,28
2022-01-28,Fraser,M,Lab-diagnosed,<10,0
2022-01-28,Vancouver Island,U,Lab-diagnosed,90+,2
2022-01-28,Interior,M,Lab-diagnosed,40-49,30
2022-01-28,Fraser,F,Lab-diagnosed,70-79,5
2022-01-28,Interior,F,Lab-diagnosed,50-59,39
2022-01-28,Interior,M,Lab-diagnosed,70-79,13
2022-01-28,Vancouver Coastal,M,Lab-diagnosed,50-59,14
2022-01-28,Vancouver Island,F,Lab-diagnosed,70-79,4
2022-01-28,Fraser,F,Lab-diagnosed,60-69,20
2022-01-28,Vancouver Coastal,F,Lab-diagnosed,60-69,14
2022-01-28,Vancouver Coastal,F,Lab-diagnosed,40-49,24
2022-01-28,Vancouver Coastal,F,Lab-diagnosed,20-29,19
2022-01-28,Interior,F,Lab-diagnosed,70-79,10
2022-01-28,Interior,F,Lab-diagnosed,20-29,45
2022-01-28,Vancouver Coastal,F,Lab-diagnosed,80-89,10
2022-01-28,Vancouver Island,U,Lab-diagnosed,40-49,6
2022-01-28,Northern,F,Lab-diagnosed,10-19,12
2022-01-28,Vancouver Coastal,M,Lab-diagnosed,60-69,15
2022-01-28,Vancouver Island,F,Lab-diagnosed,50-59,12
2022-01-28,Fraser,M,Lab-diagnosed,80-89,16
2022-01-28,Vancouver Island,F,Lab-diagnosed,<10,0
2022-01-28,Fraser,M,Lab-diagnosed,50-59,22
2022-01-28,Vancouver Coastal,M,Lab-diagnosed,80-89,11
2022-01-28,Interior,M,Lab-diagnosed,20-29,20
2022-01-28,Fraser,M,Lab-diagnosed,70-79,17
2022-01-28,Vancouver Island,F,Lab-diagnosed,10-19,5
2022-01-28,Northern,M,Lab-diagnosed,20-29,18
2022-01-28,Vancouver Coastal,M,Lab-diagnosed,30-39,14
2022-01-28,Interior,M,Lab-diagnosed,90+,4
2022-01-28,Vancouver Coastal,F,Lab-diagnosed,10-19,4
2022-01-28,Fraser,F,Lab-diagnosed,10-19,9
2022-01-28,Northern,M,Lab-diagnosed,50-59,12
2022-01-28,Fraser,M,Lab-diagnosed,10-19,10
2022-01-28,Interior,F,Lab-diagnosed,80-89,7
2022-01-28,Vancouver Island,M,Lab-diagnosed,10-19,4
2022-01-28,Vancouver Coastal,F,Lab-diagnosed,<10,0
2022-01-28,Northern,M,Lab-diagnosed,70-79,3
2022-01-28,Northern,M,Lab-diagnosed,30-39,19
2022-01-28,Northern,F,Lab-diagnosed,60-69,8
2022-01-28,Northern,F,Lab-diagnosed,70-79,5
2022-01-28,Vancouver Island,F,Lab-diagnosed,90+,9
2022-01-28,Vancouver Coastal,M,Lab-diagnosed,10-19,5
2022-01-28,Northern,M,Lab-diagnosed,90+,2
2022-01-28,Fraser,M,Lab-diagnosed,90+,3
2022-01-28,Fraser,F,Lab-diagnosed,90+,5
2022-01-28,Vancouver Coastal,M,Lab-diagnosed,70-79,11
2022-01-28,Vancouver Island,F,Lab-diagnosed,80-89,6
2022-01-28,Vancouver Island,M,Lab-diagnosed,30-39,12
2022-01-28,Vancouver Island,U,Lab-diagnosed,30-39,3
2022-01-28,Northern,F,Lab-diagnosed,50-59,13
2022-01-28,Vancouver Island,U,Lab-diagnosed,80-89,2
2022-01-28,Vancouver Island,M,Lab-diagnosed,20-29,6
2022-01-28,Vancouver Island,M,Lab-diagnosed,<10,0
2022-01-28,Northern,F,Lab-diagnosed,80-89,4
2022-01-28,Northern,M,Lab-diagnosed,10-19,6
2022-01-28,Northern,M,Lab-diagnosed,60-69,8
2022-01-28,Interior,M,Lab-diagnosed,80-89,12
2022-01-28,Vancouver Island,M,Lab-diagnosed,90+,4
2022-01-28,Vancouver Island,M,Lab-diagnosed,80-89,3
2022-01-28,Northern,M,Lab-diagnosed,40-49,11
2022-01-28,Vancouver Island,U,Lab-diagnosed,70-79,1
2022-01-28,Out of Canada,M,Lab-diagnosed,50-59,2
2022-01-28,Northern,M,Lab-diagnosed,<10,0
2022-01-28,Vancouver Island,U,Lab-diagnosed,10-19,2
2022-01-28,Vancouver Island,F,Lab-diagnosed,60-69,2
2022-01-28,Vancouver Island,M,Lab-diagnosed,70-79,6
2022-01-28,Vancouver Island,U,Lab-diagnosed,60-69,2
2022-01-28,Interior,F,Epi-linked,70-79,1
2022-01-28,Out of Canada,M,Lab-diagnosed,40-49,1
2022-01-28,Vancouver Coastal,U,Lab-diagnosed,40-49,1
2022-01-28,Out of Canada,M,Lab-diagnosed,30-39,1
2022-01-28,Vancouver Island,U,Lab-diagnosed,20-29,1
2022-01-29,Vancouver Coastal,F,Lab-diagnosed,70-79,11
2022-01-29,Northern,F,Lab-diagnosed,30-39,26
2022-01-29,Interior,M,Lab-diagnosed,40-49,32
2022-01-29,Interior,M,Lab-diagnosed,20-29,19
2022-01-29,Interior,M,Lab-diagnosed,80-89,12
2022-01-29,Interior,M,Lab-diagnosed,30-39,31
2022-01-29,Interior,F,Lab-diagnosed,40-49,33
2022-01-29,Vancouver Island,F,Lab-diagnosed,30-39,36
2022-01-29,Vancouver Island,F,Lab-diagnosed,10-19,9
2022-01-29,Vancouver Island,F,Lab-diagnosed,40-49,21
2022-01-29,Interior,F,Lab-diagnosed,30-39,54
2022-01-29,Fraser,M,Lab-diagnosed,90+,4
2022-01-29,Fraser,M,Lab-diagnosed,50-59,24
2022-01-29,Fraser,F,Lab-diagnosed,30-39,43
2022-01-29,Northern,F,Lab-diagnosed,10-19,9
2022-01-29,Vancouver Coastal,M,Lab-diagnosed,<10,0
2022-01-29,Vancouver Coastal,F,Lab-diagnosed,60-69,11
2022-01-29,Fraser,F,Lab-diagnosed,50-59,20
2022-01-29,Interior,F,Lab-diagnosed,70-79,12
2022-01-29,Interior,F,Lab-diagnosed,<10,0
2022-01-29,Vancouver Coastal,M,Lab-diagnosed,40-49,14
2022-01-29,Fraser,M,Lab-diagnosed,20-29,11
2022-01-29,Fraser,F,Lab-diagnosed,40-49,51
2022-01-29,Northern,M,Lab-diagnosed,60-69,2
2022-01-29,Vancouver Coastal,F,Lab-diagnosed,<10,0
2022-01-29,Vancouver Island,F,Lab-diagnosed,80-89,6
2022-01-29,Interior,M,Lab-diagnosed,<10,0
2022-01-29,Fraser,M,Lab-diagnosed,60-69,15
2022-01-29,Vancouver Island,F,Lab-diagnosed,20-29,17
2022-01-29,Vancouver Coastal,M,Lab-diagnosed,20-29,7
2022-01-29,Interior,F,Lab-diagnosed,50-59,30
2022-01-29,Vancouver Coastal,M,Lab-diagnosed,60-69,10
2022-01-29,Fraser,M,Lab-diagnosed,30-39,18
2022-01-29,Northern,M,Lab-diagnosed,20-29,8
2022-01-29,Vancouver Island,F,Lab-diagnosed,90+,5
2022-01-29,Fraser,F,Lab-diagnosed,20-29,30
2022-01-29,Northern,M,Lab-diagnosed,30-39,15
2022-01-29,Vancouver Island,M,Lab-diagnosed,30-39,15
2022-01-29,Vancouver Island,M,Lab-diagnosed,40-49,13
2022-01-29,Fraser,M,Lab-diagnosed,<10,0
2022-01-29,Northern,F,Lab-diagnosed,20-29,20
2022-01-29,Fraser,M,Lab-diagnosed,40-49,17
2022-01-29,Vancouver Island,F,Lab-diagnosed,<10,0
2022-01-29,Fraser,F,Lab-diagnosed,80-89,11
2022-01-29,Vancouver Coastal,F,Lab-diagnosed,30-39,25
2022-01-29,Interior,F,Lab-diagnosed,10-19,16
2022-01-29,Vancouver Coastal,F,Lab-diagnosed,40-49,14
2022-01-29,Vancouver Coastal,F,Lab-diagnosed,90+,14
2022-01-29,Northern,F,Lab-diagnosed,40-49,18
2022-01-29,Interior,M,Lab-diagnosed,70-79,16
2022-01-29,Fraser,M,Lab-diagnosed,80-89,9
2022-01-29,Interior,F,Lab-diagnosed,20-29,32
2022-01-29,Vancouver Island,M,Lab-diagnosed,<10,0
2022-01-29,Northern,M,Lab-diagnosed,40-49,13
